DATAFLOW,LAST UPDATE,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2017,48.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2018,50.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2019,52.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2020,53.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2021,54.3,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2022,56.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2023,58.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2008,48.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2009,49.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2010,47.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2011,48.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2012,49.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2013,48.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2014,48.6,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2015,48.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2016,48.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2017,48.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2018,48.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2019,50.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2020,52.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2021,47.0,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2022,46.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2023,46.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2008,44.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2009,47.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2010,47.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2011,47.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2012,47.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2013,48.3,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2014,48.4,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2015,48.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2016,48.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2017,49.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2018,51.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2019,52.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2020,52.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2021,54.2,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2022,54.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2023,55.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2008,25.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2009,26.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2010,30.8,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2011,30.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2012,31.2,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2013,36.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2014,38.1,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2015,38.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2016,40.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2017,40.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2018,42.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2019,45.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2020,46.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2021,44.2,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2022,45.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2023,49.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2008,28.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2009,29.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2010,30.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2011,33.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2012,36.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2013,37.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2014,38.3,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2015,38.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2016,36.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2017,35.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2018,36.8,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2019,36.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2020,36.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2021,39.7,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2022,37.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2023,36.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2008,54.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2009,55.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2010,55.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2011,55.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2012,56.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2013,57.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2014,60.2,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2015,60.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2016,60.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2017,59.7,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2018,60.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2019,59.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2020,62.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2021,66.6,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2022,66.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2023,66.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2008,38.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2009,41.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2010,44.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2011,48.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2012,47.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2013,48.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2014,47.5,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2015,48.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2016,52.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2017,57.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2018,56.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2019,56.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2020,50.4,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2021,50.2,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2022,53.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2023,57.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2008,24.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2009,24.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2010,25.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2011,25.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2012,27.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2013,28.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2014,29.8,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2015,31.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2016,31.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2017,33.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2018,34.2,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2019,34.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2020,34.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2021,34.4,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2022,35.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2023,37.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2008,49.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2009,50.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2010,54.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2011,56.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2012,57.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2013,58.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2014,61.1,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2015,64.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2016,66.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2017,65.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2018,65.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2019,66.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2020,68.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2021,67.9,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2022,67.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2023,68.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2008,42.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2009,46.7,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2010,46.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2011,48.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2012,52.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2013,54.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2014,57.8,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2015,55.5,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2016,54.4,u,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2017,55.4,u,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2018,57.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2019,60.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2020,66.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2021,67.4,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2022,64.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2023,65.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2008,36.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Females,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2009,41.1,,
